tool,sentence,neg,pos,neu,com
datadog,In order to support monitoring a Varnish instance which is running as a Docker container we need to wrap commands (varnishstat) with scripts which perform a docker exec on the running container.,0.0,0.088,0.912,0.4019
datadog,"To do this, on the host, create a wrapper script for the container:",0.0,0.16,0.84,0.2732
datadog,Then specify the script location in the  varnish.yaml  agent configuration:,0.0,0.0,1.0,0.0
datadog,There are 2 relevant options in  /etc/dd-agent/conf.d/docker_daemon.yaml :,0.0,0.0,1.0,0.0
datadog,"collect_disk_stats 
If you use devicemapper-backed storage (which is default in ECS but not in vanilla Docker or Kubernetes), docker.data.",0.0,0.0,1.0,0.0
datadog,* and docker.metadata.,0.0,0.0,1.0,0.0
datadog,* statistics should do what you are looking for.,0.0,0.0,1.0,0.0
datadog,"collect_container_size 
A generic way, using the docker API but virtually running df in every container.",0.0,0.0,1.0,0.0
datadog,This enables the docker.container.,0.0,0.0,1.0,0.0
datadog,* metrics.,0.0,0.0,1.0,0.0
datadog,"See more here:
 https://help.datadoghq.com/hc/en-us/articles/115001786703-How-to-report-host-disk-metrics-when-dd-agent-runs-in-a-docker-container-",0.0,0.0,1.0,0.0
datadog,"and here:
 https://github.com/DataDog/docker-dd-agent/blob/master/conf.d/docker_daemon.yaml#L46",0.0,0.0,1.0,0.0
datadog,"In your question, I looked for your purpose in terms of using the port 8125 or 8126 ports.",0.0,0.0,1.0,0.0
datadog,"8125 port is used for stasd metrics, and 8126 is used for APM (trace) data.",0.0,0.0,1.0,0.0
datadog,So if you want to use 8125 the important thing to do is having  non_local_traffic : yes .,0.0,0.318,0.682,0.6204
datadog,So there must be another problem which I don't know yet.,0.231,0.0,0.769,-0.4019
datadog,But if your purpose is using APM/trace port: 8126 is only bound to localhost by default.,0.0,0.0,1.0,0.0
datadog,You should make it listen to any network interface by the  bind_host: 0.0.0.0  configuration.,0.0,0.0,1.0,0.0
datadog,"Currently, it will refuse the requests from your containers since they are not coming from localhost.",0.128,0.0,0.872,-0.296
datadog,I had a similar problem and this page helped me:  https://github.com/DataDog/ansible-datadog/issues/149,0.252,0.0,0.748,-0.4019
datadog,UPDATED ANSWER:,0.0,0.0,1.0,0.0
datadog,Still yes.,0.0,0.73,0.27,0.4019
datadog,Docs for new Dashboard endpoint  here .,0.0,0.0,1.0,0.0
datadog,ORIGINAL ANSWER:,0.0,0.697,0.303,0.3182
datadog,Yes.,0.0,1.0,0.0,0.4019
datadog,Docs for screenboards  here .,0.0,0.0,1.0,0.0
datadog,Docs for timeboards  here .,0.0,0.0,1.0,0.0
datadog,"I doubt the Datadog agent will ever work on App Services web app as you do not have access to the running host, it was designed for VMs.",0.088,0.0,0.912,-0.3612
datadog,Have you tried this  https://www.datadoghq.com/blog/azure-monitoring-enhancements/  ?,0.0,0.0,1.0,0.0
datadog,They say they support AppServices,0.0,0.403,0.597,0.4019
datadog,"To respond to your comment on wanting custom metrics, this is still possible without the agent at the same location.",0.0,0.0,1.0,0.0
datadog,After installing the nuget package of datadog called statsdclient you can then configure it to send the custom metrics to an agent located elsewhere.,0.0,0.0,1.0,0.0
datadog,Example below:,0.0,0.0,1.0,0.0
datadog,I have written a app service extension for sending Datadog APM metrics with .NET core and provided instructions for how to set it up here:  https://github.com/payscale/datadog-app-service-extension,0.0,0.0,1.0,0.0
datadog,Let me know if you have any questions or if this doesn't apply to your situation.,0.0,0.0,1.0,0.0
datadog,Logs from App Services can also be sent to Blob storage and forwarded from there via an Azure Function.,0.0,0.0,1.0,0.0
datadog,"Unlike traces and custom metrics from App Services, this does not require a VM running the agent.",0.0,0.0,1.0,0.0
datadog,Docs and code for the Function are available here:,0.0,0.0,1.0,0.0
datadog,https://github.com/DataDog/datadog-serverless-functions/tree/master/azure/blobs_logs_monitoring,0.0,0.0,1.0,0.0
datadog,If you want to use DataDog for logging from Azure Function of App Service you can use Serilog and DataDog Sink to the log files:,0.0,0.051,0.949,0.0772
datadog,Full source code and required NuGet packages  are here:,0.0,0.0,1.0,0.0
datadog,You can deploy the Datadog agent in a container / instance that you manage and the configure it according to  these instructions  to gather metrics from the remote ElasticSearch cluster that is hosted on Elastic Cloud.,0.0,0.0,1.0,0.0
datadog,"You need to create a  conf.yaml  file in the  elastic.d/  directory and provide the required information (Elasticsearch endpoint/URL, username, password, port, etc) for the agent to be able to connect to the cluster.",0.0,0.063,0.937,0.2732
datadog,You may find a sample configuration file  here .,0.0,0.0,1.0,0.0
datadog,"As George Tseres mentioned above, the way I had to get this working was to set up collection on a separate instance (through docker) and then to configure it to read the specific Elastic Cloud instances.",0.0,0.0,1.0,0.0
datadog,"I ended up making this:  https://github.com/crwang/datadog-elasticsearch , building that docker image, and then pushing it up to AWS ECR.",0.0,0.0,1.0,0.0
datadog,"Then, I spun up a Fargate service / task to run the container.",0.0,0.0,1.0,0.0
datadog,I also set it to run locally with  docker-compose  as a test.,0.0,0.0,1.0,0.0
datadog,These system.io metrics are reported from a  system agent check  that uses  iostat  under the hood.,0.0,0.0,1.0,0.0
datadog,According to the  iostat manpage  one of the metrics  %util  (reported as  system.io.util  within Datadog) seems to do the job:,0.0,0.0,1.0,0.0
datadog,%util: Percentage of CPU time during which I/O requests were issued to the device (bandwidth utilization for the device).,0.0,0.0,1.0,0.0
datadog,Device saturation occurs when this value is close to 100%.,0.0,0.234,0.766,0.4118
datadog,"You can create a monitor, as a multi alert on host/device, when this metric is over 90 on the last 30 minutes on average, here is a current screenshot of such an example:",0.0,0.133,0.867,0.5106
datadog,Of course one can also monitor other iostat metrics to identify other I/O performance failure modes.,0.18,0.0,0.82,-0.5106
datadog,This can be achieved in two ways.,0.0,0.0,1.0,0.0
datadog,"If you only want this logic to applied on this one graph, you can divide metric either using the UI editor and clicking advanced or using the JSON editor:",0.0,0.109,0.891,0.3182
datadog,UI Editor:  http://cl.ly/1c0K2O3P1E2K,0.0,0.0,1.0,0.0
datadog,Or JSON editor:  https://help.datadoghq.com/hc/en-us/articles/203764925-How-do-I-use-arithmetic-for-my-time-series-data-,0.0,0.0,1.0,0.0
datadog,"Alternatively, you can use the Metric Summary page to edit this metric's metadata and alter this metric's unit throughout the application as seen here:  http://cl.ly/2x0Z290w2I3V",0.0,0.0,1.0,0.0
datadog,https://app.datadoghq.com/metric/summary,0.0,0.0,1.0,0.0
datadog,Hope this helps.,0.0,0.846,0.154,0.6705
datadog,"Also, you can reach out to support@datadoghq.com if you run into any other issues in the future.",0.0,0.064,0.936,0.0258
datadog,"So, while trying to debug this I deleted the deployment + dameonset and service and recreated it.",0.0,0.0,1.0,0.0
datadog,Afterwards it worked....,0.0,0.0,1.0,0.0
datadog,Have you seen the  Discovering Services  docs?,0.0,0.0,1.0,0.0
datadog,I'd recommend using DNS for service discovery rather than environment variables since environment variables require services to come up in a particular order.,0.0,0.106,0.894,0.3612
datadog,There are two error in your code:,0.31,0.0,0.69,-0.4019
datadog,"Once done, your code will run flawlessly.",0.0,0.231,0.769,0.2023
datadog,"So from that log line, it appears as though  this  try  is excepting  in the library's  hostname.py .",0.0,0.0,1.0,0.0
datadog,So either...,0.0,0.0,1.0,0.0
datadog,"(A) The  hostname line  is where it's excepting, and (weirdly) the
library requires that a  hostname  option be set in your
 datadog.conf  file.",0.0,0.0,1.0,0.0
datadog,"Maybe worth setting a hostname there if you
haven't already.",0.0,0.192,0.808,0.2263
datadog,"Or,",0.0,0.0,1.0,0.0
datadog,"(B) The  get_config() line  is where it's excepting, and so the
library isn't able to correctly identify the configuration file
location (or access it, possibly related to permissions).",0.0,0.0,1.0,0.0
datadog,"Based on
the directory structure in your question, I think you're working on
an OSX / mac environment, which means the library will be using the
function  _mac_config_path()  in  config.py  to try to identify the
configuration path, which from  this line in the function  would
make it  seem  as though the library were looking for the
configuration file in  ~/.datadog-agent/agent/datadog.conf  instead
of the appropriate  ~/.datadog-agent/datadog.conf .",0.0,0.0,1.0,0.0
datadog,"Which might be a
legitimate bug...",0.0,0.0,1.0,0.0
datadog,"So if I were you, and if all this seemed right, I'd try adding a  hostname in the  datadog.conf  to see if that helped, and if it didn't, then I'd try making a  ~/.datadog-agent/agent/  directory and copying your  datadog.conf  file there as well, just to see if that got things working.",0.0,0.043,0.957,0.2732
datadog,"This answer assumes you are working in an OSX / mac environment, and will likely not be correct otherwise.",0.0,0.0,1.0,0.0
datadog,"If either (A) or (B) are the case, then that's a problem with the library and should be updated--it would be kind of you to open an issue on  the library itself  to bring this up so the Datadog team that supports that library can be made aware.",0.054,0.05,0.896,-0.0516
datadog,"I suspect not many people end up this library in OSX / mac environments to begin with, so that could explain all this.",0.099,0.0,0.901,-0.296
datadog,"You installed the Datadog agent &amp; trace agent on a Mac, listening on localhost.",0.0,0.0,1.0,0.0
datadog,You installed the flask application and ddtrace library in a docker container on a linux vm sending traffic to localhost.,0.0,0.0,1.0,0.0
datadog,Those two localhosts are describing two different machines.,0.0,0.0,1.0,0.0
datadog,"The easiest option is going to be running both the Agent &amp; flask app on the Mac, or running both in docker.",0.0,0.118,0.882,0.4215
datadog,The latter is most similar to an eventual production deployment.,0.0,0.0,1.0,0.0
datadog,Do that.,0.0,0.0,1.0,0.0
datadog,"According to the documentation, this can be achieved using following properties in telegraf.conf:",0.0,0.0,1.0,0.0
datadog,https://docs.influxdata.com/telegraf/v1.12/administration/configuration/#measurement-filtering,0.0,0.0,1.0,0.0
datadog,where  namepass  defines pattern list of points which will be emitted.,0.0,0.0,1.0,0.0
datadog,Datadog has two agents.,0.0,0.0,1.0,0.0
datadog,And yes for DogStatsD the node agents need to be deployed as Daemonset.,0.0,0.184,0.816,0.4019
datadog,Here is the the deployment manifest for  cluster agent  and  node agent .,0.0,0.0,1.0,0.0
datadog,"Yes, the following should work:",0.0,0.403,0.597,0.4019
datadog,tag_one:(A OR B),0.0,0.0,1.0,0.0
datadog,"Unfortunately the query syntax is slightly different in different contexts, I find, so I don't know if that will solve your particular problem.",0.205,0.072,0.723,-0.5106
datadog,"If you want to remove the warning, you can try adding  none  and  shm  to the  excluded_filesystems  in disk.yaml.",0.116,0.063,0.821,-0.2732
datadog,This file should exist or be created in the Agent's conf.d directory.,0.0,0.154,0.846,0.25
datadog,"Otherwise, you'll find more options  here .",0.0,0.0,1.0,0.0
datadog,If you are looking to exclude the logs from the agent within the platform you can look at excluding the agent ( doc ),0.083,0.0,0.917,-0.2263
datadog,Found the answer here:  https://github.com/DataDog/datadog-agent/issues/3329,0.0,0.0,1.0,0.0
datadog,The field is  mount_point_blacklist,0.0,0.0,1.0,0.0
datadog,"In Datadog Logs, there's a difference between the Tags associated with the execution environment, and Attributes set on Log entry content.",0.0,0.0,1.0,0.0
datadog,From  this section in the docs :,0.0,0.0,1.0,0.0
datadog,Context  refers to the infrastructure and application context in which the log has been generated.,0.0,0.0,1.0,0.0
